source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity
3289877848463999104,73.12289234720485,9.50653393124954,41.472022957906226,0.08524767816710097,173.20227259452946,-354.93978160299525,14.463304,16.342094,13.168475,
6370787700976287744,322.32076663267134,-73.45356153336886,41.472616277381256,0.07061175552437594,-82.8585108867852,-136.82881046753147,15.283268,17.64033,13.880614,
5580526362897086080,99.92151835135,-36.98522756068626,41.473590696225415,0.034717918018747324,73.75208261553152,-273.4553898891657,10.882267,12.16205,9.796922,
984602805724340608,118.80138329528627,52.96477467121932,41.483450289593385,0.08752278792728821,148.49742553905577,-52.97211425894885,12.962054,14.5995,11.733354,
2262421065946579584,285.62846630366835,70.43151438009401,41.48359835809711,0.02070079161185698,4.557608321198188,215.4098103191172,11.577179,12.870899,10.470882,
3384836208125382400,100.32304362592696,26.097526053954212,41.49154389416254,0.2079890908092451,8.184844527518848,44.319271706013666,15.079205,17.246296,13.702916,
3307883450880112256,67.32813462804451,14.233863656536768,41.49518817579324,0.05853351454010191,254.3060729476394,159.23940667114684,12.289114,13.8801365,11.0714855,
1697766388465292800,234.93441716510605,74.6245239133205,41.495214287146,0.2818039932882189,-48.916520546332706,51.42792980223496,17.535694,20.793514,15.919839,
277483990023898240,68.37575100346206,56.590811714525074,41.497524619809674,0.18710035058810043,70.11777354507183,-350.55265769375376,16.505413,19.312937,14.982056,
4971920872757192192,33.578695766560394,-30.562670430350327,41.49803757849419,0.06514882532037962,239.73748145588047,95.4224489914017,11.552891,12.948834,10.413723,
6004735609803506304,225.77621311417093,-41.99234415758271,41.500900341596825,0.1814977926185673,93.74367030796454,-211.62994633254917,11.121493,12.432972,9.959847,
3022685905755527296,89.57189613907929,-4.63466703233137,41.50155877136122,0.08303086759757436,78.76983688676223,-213.20635872480753,14.385805,16.333666,13.07145,
2026725900834903424,298.1204951410875,25.357131692311285,41.50171659902976,0.7288475332600329,-4.56983104589068,-3.9338457220222667,18.241465,20.391594,16.76536,
4308175076364495360,289.8762578488014,9.048115841923105,41.50198968310518,0.04752446607315599,19.3984047265238,-388.19049475131,11.954875,13.269707,10.83431,
5648842486369498496,134.62102378689437,-27.239288084969928,41.506400611510045,0.04551863685379121,-157.97615815980254,72.69353970030518,12.316504,13.821633,11.124992,
2019671404193952256,291.2637802200645,23.221831879470933,41.50908662626393,3.4119464587739534,-22.739939275306973,-23.87227222345645,20.644613,20.832436,18.822838,
5764544369835819776,134.67901434512714,-0.6964600110516983,41.51792044552959,0.10308378350154208,-310.8626686491132,-41.10311359903412,15.359194,17.775267,13.939452,
5843636265629936000,197.70951693717112,-71.12056467324759,41.52518559808051,0.04840467406411353,-543.0399429325292,-215.82685235872788,13.654996,15.352375,12.404428,
6123776156029125760,212.26342362684514,-33.96549925856939,41.536481136954436,0.5990685177318936,88.496137435671,44.93073327349774,19.104952,20.684252,17.445507,
4808788016172681984,83.29360085094122,-39.14683297626891,41.536642193286106,0.046257736506896845,135.51859539443333,440.16257800244034,13.719998,15.381533,12.478934,
4117094047299863808,266.20069003673933,-21.856476084360658,41.542296601473375,1.530697659036895,-43.74789670953004,8.137847005479571,19.09463,19.420471,17.284801,
1950243150448650112,324.46056859374437,34.1869762375036,41.54445622679375,0.5387581108831794,27.73964996301481,-49.936932300002255,15.22068,16.51247,14.078501,
4189472728736232704,299.46485087457967,-10.88601998683022,41.55962125076974,0.08072856389337323,-390.5006431942494,-287.5264822744256,12.852602,14.625401,11.575522,
2020743393645818240,295.97357977879165,24.561804121002183,41.56214709644243,1.2069952350231248,1.0516319308620905,-19.588257544295384,19.59058,20.377882,18.256042,
1325251986414360320,246.38709329889252,32.309452155955945,41.56536277216246,0.03842002702871067,77.71736663277458,167.61726772662308,11.372682,12.604695,10.306561,-5.273916542261097
1276875089700429952,230.2523613867558,30.950258851055377,41.56855650027331,0.04392148693424043,-97.72199984933727,-17.985881493651505,11.498771,12.775789,10.412384,
5508545421138819968,106.97191135581049,-49.01226129770576,41.57061050518286,0.14680600781701866,-14.992889135992044,397.698655292094,17.757597,21.201235,16.137905,
1873146567646378880,315.38846267662973,39.951016928201355,41.570767372659894,0.08352727665561756,-147.45797226034875,2.6317315971060746,14.357026,16.368172,13.015798,
2025512353530019200,290.9413724354614,26.191156093285503,41.58570398115905,1.6205292835002076,14.902075848527055,12.33523808471143,19.594278,20.287306,18.161911,
